status,item,description,class,vendor,on_hand,on_order,committed,curr_avail,reorder_pt_netsuite,pref_stock_netsuite,qty_sold_period,daily_sales_rate,days_of_stock,days_until_reorder,suggested_order_qty
OK,3331582R,Complete Strut,FCS,,177.0,0.0,17.0,160.0,332.0,332.0,67.0,1.098,145.7,0.0,172
OK,1334138L,Complete Strut,FCS,,57.0,30.0,2.0,55.0,132.0,132.0,23.0,0.377,145.9,0.0,47
OK,345844,Strut,BARE,,90.0,0.0,11.0,79.0,102.0,102.0,33.0,0.541,146.0,0.0,23
OK,1335604R,Complete Strut,FCS,,12.0,0.0,0.0,12.0,20.0,20.0,5.0,0.082,146.4,0.0,8
OK,2333790R,Complete Strut,FCS,,232.0,104.0,16.0,216.0,362.0,362.0,90.0,1.475,146.4,0.0,42
OK,1355046R,Complete Strut,FCS,,66.0,0.0,6.0,60.0,110.0,110.0,25.0,0.41,146.4,0.0,50
OK,1333750,Complete Strut,FCS,,49.0,0.0,13.0,36.0,125.0,125.0,15.0,0.246,146.4,0.0,89
OK,95044,Passive Conv. Kit,Air Suspension,,24.0,20.0,0.0,24.0,36.0,36.0,10.0,0.164,146.4,0.0,0
OK,1332313,Complete Strut,FCS,,91.0,1.0,2.0,89.0,141.0,141.0,37.0,0.607,146.7,0.0,51
OK,84422,Lift Support,CLIFT SUPPORT,,423.0,0.0,38.0,385.0,516.0,516.0,160.0,2.623,146.8,0.0,131
OK,342512,Shock,BARE,,63.0,60.0,10.0,53.0,136.0,136.0,22.0,0.361,147.0,0.0,23
OK,1333313L,Complete Strut,FCS,,345.0,0.0,29.0,316.0,651.0,651.0,131.0,2.148,147.1,0.0,335
OK,3333365R,Complete Strut,FCS,,121.0,108.0,10.0,111.0,225.0,225.0,46.0,0.754,147.2,0.0,6
OK,1335894L,Complete Strut,FCS,,30.0,0.0,1.0,29.0,66.0,66.0,12.0,0.197,147.4,0.0,37
OK,1333433R,Complete Strut,FCS,,153.0,0.0,20.0,133.0,226.0,226.0,55.0,0.902,147.5,0.0,93
OK,346195,Shock,BARE,,222.0,82.0,2.0,220.0,500.0,500.0,91.0,1.492,147.5,0.0,198
OK,345830,Strut,BARE,,50.0,16.0,4.0,46.0,90.0,90.0,19.0,0.311,147.7,0.0,28
OK,342789,Shock,BARE,,1612.0,340.0,145.0,1467.0,3231.0,3231.0,606.0,9.934,147.7,0.0,1424
OK,2333451R,Complete Strut,FCS,,667.0,164.0,59.0,608.0,1221.0,1221.0,251.0,4.115,147.8,0.0,449
OK,1331008R,Complete Strut,FCS,,19.0,1.0,2.0,17.0,19.0,19.0,7.0,0.115,148.1,0.0,1
OK,1331613L,Complete Strut,FCS,,17.0,1.0,0.0,17.0,27.0,27.0,7.0,0.115,148.1,0.0,9
OK,84952R,Lift Support,CLIFT SUPPORT,,35.0,0.0,1.0,34.0,50.0,50.0,14.0,0.23,148.1,0.0,16
OK,3333444L,Complete Strut,FCS,,37.0,8.0,3.0,34.0,39.0,39.0,14.0,0.23,148.1,0.0,0
OK,2333461R,Complete Strut,FCS,,72.0,40.0,4.0,68.0,114.0,114.0,28.0,0.459,148.1,0.0,6
OK,2335795R,Complete Strut,FCS,,263.0,0.0,32.0,231.0,381.0,381.0,95.0,1.557,148.3,0.0,150
OK,341614,Shock,BARE,,77.0,98.0,4.0,73.0,175.0,175.0,30.0,0.492,148.4,0.0,4
OK,346198,Shock,BARE,,416.0,223.0,56.0,360.0,878.0,878.0,148.0,2.426,148.4,0.0,295
OK,1345476R,Complete Strut,FCS,,80.0,48.0,7.0,73.0,168.0,168.0,30.0,0.492,148.4,0.0,47
OK,1333716R,Complete Strut,FCS,,179.0,26.0,11.0,168.0,367.0,367.0,69.0,1.131,148.5,0.0,173
OK,331828L,Strut,BARE,,40.0,24.0,1.0,39.0,81.0,81.0,16.0,0.262,148.7,0.0,18
OK,SC00051,Complete Strut,FCS,,42.0,0.0,3.0,39.0,85.0,85.0,16.0,0.262,148.7,0.0,46
OK,342106,Shock,BARE,,71.0,92.0,5.0,66.0,170.0,170.0,27.0,0.443,149.1,0.0,12
OK,1334108R,Complete Strut,FCS,,151.0,55.0,19.0,132.0,446.0,446.0,54.0,0.885,149.1,0.0,259
OK,334466R,Strut,BARE,,111.0,0.0,18.0,93.0,170.0,170.0,38.0,0.623,149.3,0.0,77
OK,2333508L,Complete Strut,FCS,,625.0,320.0,42.0,583.0,935.0,935.0,238.0,3.902,149.4,0.0,32
OK,94004,Electronic Shock Assy,Air Suspension,,125.0,0.0,27.0,98.0,253.0,253.0,40.0,0.656,149.5,0.0,155
OK,1345497,Complete Strut,FCS,,321.0,125.0,24.0,297.0,484.0,484.0,121.0,1.984,149.7,0.0,62
OK,342838,Shock,BARE,,41.0,46.0,14.0,27.0,60.0,60.0,11.0,0.18,149.7,0.0,0
OK,1331774L,Complete Strut,FCS,,61.0,23.0,7.0,54.0,78.0,78.0,22.0,0.361,149.7,0.0,1
OK,1345701L,Complete Strut,FCS,,30.0,0.0,3.0,27.0,50.0,50.0,11.0,0.18,149.7,0.0,23
OK,334010L,Strut,BARE,,27.0,0.0,0.0,27.0,48.0,48.0,11.0,0.18,149.7,0.0,21
OK,333984R,Strut,BARE,,33.0,0.0,1.0,32.0,36.0,36.0,13.0,0.213,150.2,0.0,4
OK,1337027L,Complete Strut,FCS,,34.0,0.0,2.0,32.0,34.0,34.0,13.0,0.213,150.2,0.0,2
OK,4333957L,Complete Strut,FCS,,73.0,0.0,9.0,64.0,128.0,128.0,26.0,0.426,150.2,0.0,64
OK,1333322L,Complete Strut,FCS,,38.0,5.0,1.0,37.0,58.0,58.0,15.0,0.246,150.5,0.0,16
OK,341556,Shock,BARE,,209.0,0.0,4.0,205.0,345.0,345.0,83.0,1.361,150.7,0.0,140
OK,1334309R,Complete Strut,FCS,,89.0,0.0,5.0,84.0,153.0,153.0,34.0,0.557,150.7,0.0,69
OK,8335532L,Complete Strut,FCS,,49.0,0.0,2.0,47.0,74.0,74.0,19.0,0.311,150.9,0.0,27
OK,2334162L,Complete Strut,FCS,,121.0,0.0,17.0,104.0,213.0,213.0,42.0,0.689,151.0,0.0,109
OK,3331582L,Complete Strut,FCS,,178.0,0.0,12.0,166.0,299.0,299.0,67.0,1.098,151.1,0.0,133
OK,347078,Shock,BARE,,726.0,520.0,24.0,702.0,1689.0,1689.0,283.0,4.639,151.3,0.0,467
OK,346256,Shock,BARE,,486.0,410.0,41.0,445.0,1353.0,1353.0,179.0,2.934,151.6,0.0,498
OK,345403,Strut,BARE,,111.0,198.0,4.0,107.0,207.0,207.0,43.0,0.705,151.8,0.0,0
OK,2334162R,Complete Strut,FCS,,142.0,0.0,30.0,112.0,247.0,247.0,45.0,0.738,151.8,0.0,135
OK,1334467R,Complete Strut,FCS,,109.0,0.0,2.0,107.0,143.0,143.0,43.0,0.705,151.8,0.0,36
OK,84903,Lift Support,CLIFT SUPPORT,,136.0,0.0,9.0,127.0,167.0,167.0,51.0,0.836,151.9,0.0,40
OK,SR00001,Complete Strut,FCS,,450.0,104.0,21.0,429.0,904.0,904.0,172.0,2.82,152.1,0.0,371
OK,1333715L,Complete Strut,FCS,,257.0,0.0,10.0,247.0,430.0,430.0,99.0,1.623,152.2,0.0,183
OK,335596L,Strut,BARE,,11.0,40.0,1.0,10.0,29.0,29.0,4.0,0.066,152.5,0.0,0
OK,86302,Lift Support,CLIFT SUPPORT,,20.0,0.0,0.0,20.0,26.0,26.0,8.0,0.131,152.5,0.0,6
OK,86476,LIFT SUPPORT,CLIFT SUPPORT,,5.0,0.0,0.0,5.0,21.0,21.0,2.0,0.033,152.5,0.0,16
OK,1333981R,Complete Strut,FCS,,21.0,0.0,1.0,20.0,39.0,39.0,8.0,0.131,152.5,0.0,19
OK,355066,Strut,BARE,,5.0,42.0,0.0,5.0,13.0,13.0,2.0,0.033,152.5,0.0,0
OK,1334225L,Complete Strut,FCS,,274.0,22.0,24.0,250.0,478.0,478.0,100.0,1.639,152.5,0.0,206
OK,337128L,Strut,BARE,,38.0,0.0,3.0,35.0,67.0,67.0,14.0,0.23,152.5,0.0,32
OK,226323,Shock,BARE,,10.0,18.0,0.0,10.0,22.0,22.0,4.0,0.066,152.5,0.0,0
OK,355161,Strut,BARE,,53.0,0.0,3.0,50.0,19.0,19.0,20.0,0.328,152.5,94.6,0
OK,2337077R,Complete Strut,FCS,,1597.0,410.0,193.0,1404.0,3042.0,3042.0,560.0,9.18,152.9,0.0,1228
OK,341615,Shock,BARE,,573.0,0.0,58.0,515.0,1022.0,1022.0,205.0,3.361,153.2,0.0,507
OK,1345416R,Complete Strut,FCS,,307.0,97.0,18.0,289.0,506.0,506.0,115.0,1.885,153.3,0.0,120
OK,342557,Shock,BARE,,287.0,387.0,18.0,269.0,865.0,865.0,107.0,1.754,153.4,0.0,209
OK,1333716L,Complete Strut,FCS,,178.0,42.0,17.0,161.0,396.0,396.0,64.0,1.049,153.5,0.0,193
OK,1355046L,Complete Strut,FCS,,69.0,0.0,6.0,63.0,119.0,119.0,25.0,0.41,153.7,0.0,56
OK,2334138R,Complete Strut,FCS,,398.0,0.0,15.0,383.0,685.0,685.0,152.0,2.492,153.7,0.0,302
OK,2335991,Complete Strut,FCS,,686.0,164.0,28.0,658.0,1265.0,1265.0,261.0,4.279,153.8,0.0,443
OK,331694L,Strut,BARE,,167.0,56.0,13.0,154.0,263.0,263.0,61.0,1.0,154.0,0.0,53
OK,1333942L,Complete Strut,FCS,,101.0,0.0,10.0,91.0,183.0,183.0,36.0,0.59,154.2,0.0,92
OK,1335994L,Complete Strut,FCS,,52.0,0.0,9.0,43.0,107.0,107.0,17.0,0.279,154.3,0.0,64
OK,8346657,Complete Strut,FCS,,86.0,0.0,0.0,86.0,145.0,145.0,34.0,0.557,154.3,0.0,59
OK,8346195,Complete Strut,FCS,,389.0,0.0,22.0,367.0,718.0,718.0,145.0,2.377,154.4,0.0,351
OK,3335779L,Complete Strut,FCS,,162.0,1.0,10.0,152.0,277.0,277.0,60.0,0.984,154.5,0.0,124
OK,8341716,Complete Strut,FCS,,40.0,0.0,2.0,38.0,57.0,57.0,15.0,0.246,154.5,0.0,19
OK,1345774L,Complete Strut,FCS,,163.0,0.0,16.0,147.0,300.0,300.0,58.0,0.951,154.6,0.0,153
OK,1332304R,Complete Strut,FCS,,114.0,84.0,10.0,104.0,236.0,236.0,41.0,0.672,154.7,0.0,48
OK,335383L,Strut,BARE,,35.0,124.0,2.0,33.0,124.0,124.0,13.0,0.213,154.8,0.0,0
OK,1336315,Complete Strut,FCS,,232.0,90.0,16.0,216.0,436.0,436.0,85.0,1.393,155.0,0.0,130
OK,1335804L,Complete Strut,FCS,,93.0,0.0,4.0,89.0,147.0,147.0,35.0,0.574,155.1,0.0,58
OK,5333392R,Complete Strut,FCS,,30.0,1.0,2.0,28.0,34.0,34.0,11.0,0.18,155.3,0.0,5
OK,333433L,Strut,BARE,,28.0,0.0,0.0,28.0,30.0,30.0,11.0,0.18,155.3,0.0,2
OK,342482,Shock,BARE,,58.0,0.0,2.0,56.0,83.0,83.0,22.0,0.361,155.3,0.0,27
OK,346341,Shock,BARE,,391.0,187.0,27.0,364.0,793.0,793.0,143.0,2.344,155.3,0.0,242
OK,1333864L,Complete Strut,FCS,,53.0,0.0,2.0,51.0,101.0,101.0,20.0,0.328,155.6,0.0,50
OK,8346836,Complete Strut,FCS,,52.0,0.0,1.0,51.0,71.0,71.0,20.0,0.328,155.6,0.0,20
OK,1345882L,Complete Strut,FCS,,220.0,0.0,31.0,189.0,516.0,516.0,74.0,1.213,155.8,0.0,327
OK,2331604L,Complete Strut,FCS,,74.0,5.0,5.0,69.0,120.0,120.0,27.0,0.443,155.9,0.0,46
OK,345503,Strut,BARE,,23.0,0.0,0.0,23.0,46.0,46.0,9.0,0.148,155.9,0.0,23
OK,1336340L,Complete Strut,FCS,,242.0,13.0,12.0,230.0,408.0,408.0,90.0,1.475,155.9,0.0,165
OK,1345478,Complete Strut,FCS,,249.0,0.0,1.0,248.0,285.0,285.0,97.0,1.59,156.0,0.0,37
OK,2331622L,Complete Strut,FCS,,574.0,240.0,49.0,525.0,1131.0,1131.0,205.0,3.361,156.2,0.0,366
OK,345825,Strut,BARE,,84.0,0.0,2.0,82.0,108.0,108.0,32.0,0.525,156.3,0.0,26
OK,345952,Strut,BARE,,79.0,18.0,2.0,77.0,133.0,133.0,30.0,0.492,156.6,0.0,38
OK,1337232L,Complete Strut,FCS,,100.0,48.0,5.0,95.0,196.0,196.0,37.0,0.607,156.6,0.0,53
OK,1336334,Complete Strut,FCS,,301.0,90.0,3.0,298.0,363.0,363.0,116.0,1.902,156.7,0.0,0
OK,1345566R,Complete Strut,FCS,,304.0,5.0,24.0,280.0,421.0,421.0,109.0,1.787,156.7,0.0,136
OK,3333320R,Complete Strut,FCS,,63.0,1.0,9.0,54.0,94.0,94.0,21.0,0.344,156.9,0.0,39
OK,1345468R,Complete Strut,FCS,,37.0,0.0,1.0,36.0,51.0,51.0,14.0,0.23,156.9,0.0,15
OK,86801,LIFT SUPPORT,CLIFT SUPPORT,,240.0,0.0,6.0,234.0,355.0,355.0,91.0,1.492,156.9,0.0,121
OK,86802,LIFT SUPPORT,CLIFT SUPPORT,,223.0,0.0,4.0,219.0,232.0,232.0,85.0,1.393,157.2,0.0,13
OK,333445R,Strut,BARE,,49.0,0.0,0.0,49.0,60.0,60.0,19.0,0.311,157.3,0.0,11
OK,5345799,Complete Strut,FCS,,263.0,104.0,33.0,230.0,458.0,458.0,89.0,1.459,157.6,0.0,124
OK,333542R,Strut,BARE,,31.0,0.0,0.0,31.0,55.0,55.0,12.0,0.197,157.6,0.0,24
OK,1345845L,Complete Strut,FCS,,388.0,0.0,26.0,362.0,722.0,722.0,140.0,2.295,157.7,0.0,360
OK,1345954R,Complete Strut,FCS,,113.0,31.0,7.0,106.0,215.0,215.0,41.0,0.672,157.7,0.0,78
OK,333857L,Strut,BARE,,45.0,40.0,1.0,44.0,68.0,68.0,17.0,0.279,157.9,0.0,0
OK,8346249,Complete Strut,FCS,,222.0,0.0,35.0,187.0,304.0,304.0,72.0,1.18,158.4,0.0,117
OK,2345497,Complete Strut,FCS,,56.0,0.0,4.0,52.0,109.0,109.0,20.0,0.328,158.6,0.0,57
OK,332349,Strut,BARE,,157.0,0.0,1.0,156.0,205.0,205.0,60.0,0.984,158.6,0.0,49
OK,346343,Shock,BARE,,39.0,0.0,0.0,39.0,94.0,94.0,15.0,0.246,158.6,0.0,55
OK,1335557L,Complete Strut,FCS,,13.0,16.0,0.0,13.0,23.0,23.0,5.0,0.082,158.6,0.0,0
OK,333833L,Strut,BARE,,13.0,0.0,0.0,13.0,27.0,27.0,5.0,0.082,158.6,0.0,14
OK,334146R,Strut,BARE,,26.0,0.0,0.0,26.0,34.0,34.0,10.0,0.164,158.6,0.0,8
OK,8346741,Complete Strut,FCS,,15.0,0.0,2.0,13.0,25.0,25.0,5.0,0.082,158.6,0.0,12
OK,348011,Shock,BARE,,39.0,34.0,0.0,39.0,56.0,56.0,15.0,0.246,158.6,0.0,0
OK,1334145L,Complete Strut,FCS,,631.0,216.0,53.0,578.0,1327.0,1327.0,222.0,3.639,158.8,0.0,533
OK,1331633R,Complete Strut,FCS,,148.0,0.0,23.0,125.0,233.0,233.0,48.0,0.787,158.9,0.0,108
OK,1331900R,Complete Strut,FCS,,170.0,83.0,3.0,167.0,260.0,260.0,64.0,1.049,159.2,0.0,10
OK,346640,Shock,BARE,,53.0,0.0,6.0,47.0,116.0,116.0,18.0,0.295,159.3,0.0,69
OK,1345760R,Complete Strut,FCS,,70.0,0.0,2.0,68.0,120.0,120.0,26.0,0.426,159.5,0.0,52
OK,331761L,Strut,BARE,,34.0,0.0,0.0,34.0,36.0,36.0,13.0,0.213,159.5,0.0,2
OK,DT342939,Shock,BARE,,389.0,120.0,20.0,369.0,802.0,802.0,141.0,2.311,159.6,0.0,313
OK,335909L,Strut,BARE,,135.0,0.0,4.0,131.0,183.0,183.0,50.0,0.82,159.8,0.0,52
OK,MV006,Solenoid Valve,Air Suspension,,60.0,0.0,5.0,55.0,120.0,120.0,21.0,0.344,159.8,0.0,65
OK,8346962,Complete Strut,FCS,,87.0,0.0,32.0,55.0,70.0,70.0,21.0,0.344,159.8,0.0,15
OK,86336,Lift Support,CLIFT SUPPORT,,122.0,0.0,4.0,118.0,196.0,196.0,45.0,0.738,160.0,0.0,78
OK,1332343,Complete Strut,FCS,,514.0,88.0,31.0,483.0,729.0,729.0,184.0,3.016,160.1,0.0,158
OK,1333375R,Complete Strut,FCS,,653.0,30.0,65.0,588.0,1050.0,1050.0,224.0,3.672,160.1,0.0,432
OK,2335909R,Complete Strut,FCS,,138.0,0.0,12.0,126.0,254.0,254.0,48.0,0.787,160.1,0.0,128
OK,335906,Strut,BARE,,21.0,48.0,0.0,21.0,55.0,55.0,8.0,0.131,160.1,0.0,0
OK,1336325R,Complete Strut,FCS,,244.0,72.0,26.0,218.0,427.0,427.0,83.0,1.361,160.2,0.0,137
OK,84967,Lift Support,CLIFT SUPPORT,,79.0,0.0,8.0,71.0,110.0,110.0,27.0,0.443,160.4,0.0,39
OK,86876,LIFT SUPPORT,CLIFT SUPPORT,,144.0,0.0,2.0,142.0,186.0,186.0,54.0,0.885,160.4,0.0,44
OK,2337077L,Complete Strut,FCS,,1642.0,410.0,208.0,1434.0,2912.0,2912.0,545.0,8.934,160.5,0.0,1068
OK,3333365L,Complete Strut,FCS,,113.0,136.0,5.0,108.0,206.0,206.0,41.0,0.672,160.7,0.0,0
OK,84344,Lift Support,CLIFT SUPPORT,,29.0,0.0,0.0,29.0,46.0,46.0,11.0,0.18,160.8,0.0,17
OK,333719R,Strut,BARE,,65.0,0.0,7.0,58.0,114.0,114.0,22.0,0.361,160.8,0.0,56
OK,1334145R,Complete Strut,FCS,,701.0,108.0,42.0,659.0,1325.0,1325.0,250.0,4.098,160.8,0.0,558
OK,84952L,Lift Support,CLIFT SUPPORT,,38.0,0.0,1.0,37.0,44.0,44.0,14.0,0.23,161.2,0.0,7
OK,8346652,Complete Strut,FCS,,82.0,0.0,8.0,74.0,199.0,199.0,28.0,0.459,161.2,0.0,125
OK,8346478,Complete Strut,FCS,,317.0,150.0,34.0,283.0,804.0,804.0,107.0,1.754,161.3,0.0,371
OK,335991,Strut,BARE,,94.0,0.0,4.0,90.0,128.0,128.0,34.0,0.557,161.5,0.0,38
OK,1335825L,Complete Strut,FCS,,283.0,0.0,34.0,249.0,524.0,524.0,94.0,1.541,161.6,0.0,275
OK,1345596R,Complete Strut,FCS,,56.0,0.0,3.0,53.0,80.0,80.0,20.0,0.328,161.7,0.0,27
OK,333386R,Strut,BARE,,63.0,36.0,2.0,61.0,107.0,107.0,23.0,0.377,161.8,0.0,10
OK,1334090R,Complete Strut,FCS,,212.0,0.0,21.0,191.0,389.0,389.0,72.0,1.18,161.8,0.0,198
OK,1355076L,Complete Strut,FCS,,64.0,0.0,3.0,61.0,115.0,115.0,23.0,0.377,161.8,0.0,54
OK,1333549L,Complete Strut,FCS,,179.0,67.0,9.0,170.0,317.0,317.0,64.0,1.049,162.0,0.0,80
OK,86182,Lift Support,CLIFT SUPPORT,,270.0,0.0,7.0,263.0,473.0,473.0,99.0,1.623,162.1,0.0,210
OK,1336343,Complete Strut,FCS,,373.0,1720.0,30.0,343.0,645.0,645.0,129.0,2.115,162.2,0.0,0
OK,1334099L,Complete Strut,FCS,,168.0,152.0,35.0,133.0,445.0,445.0,50.0,0.82,162.3,0.0,160
OK,1345761,Complete Strut,FCS,,190.0,120.0,9.0,181.0,417.0,417.0,68.0,1.115,162.4,0.0,116
OK,331845L,Strut,BARE,,16.0,0.0,0.0,16.0,16.0,16.0,6.0,0.098,162.7,0.0,0
OK,342842,Shock,BARE,,82.0,0.0,2.0,80.0,139.0,139.0,30.0,0.492,162.7,0.0,59
OK,86654,Lift Support,CLIFT SUPPORT,,8.0,0.0,0.0,8.0,21.0,21.0,3.0,0.049,162.7,0.0,13
OK,2345685L,Complete Strut,FCS,,9.0,0.0,1.0,8.0,8.0,8.0,3.0,0.049,162.7,0.0,0
OK,1333534R,Complete Strut,FCS,,118.0,26.0,6.0,112.0,204.0,204.0,42.0,0.689,162.7,0.0,66
OK,4333414L,Complete Strut,FCS,,8.0,0.0,0.0,8.0,12.0,12.0,3.0,0.049,162.7,0.0,4
OK,346423,Shock,BARE,,48.0,0.0,0.0,48.0,60.0,60.0,18.0,0.295,162.7,0.0,12
OK,F347232,Heavy Duty Shock Absorber,HBare,,20.0,36.0,4.0,16.0,101.0,101.0,6.0,0.098,162.7,0.0,49
OK,1345480L,Complete Strut,FCS,,35.0,0.0,3.0,32.0,74.0,74.0,12.0,0.197,162.7,0.0,42
OK,Q4016,Air Spring,Air Suspension,,9.0,0.0,1.0,8.0,7.0,7.0,3.0,0.049,162.7,20.3,0
OK,8346945,Complete Strut,FCS,,93.0,0.0,37.0,56.0,130.0,130.0,21.0,0.344,162.7,0.0,74
OK,86002,LIFT SUPPORT,CLIFT SUPPORT,,155.0,0.0,8.0,147.0,240.0,240.0,55.0,0.902,163.0,0.0,93
OK,337022,Strut,BARE,,162.0,0.0,7.0,155.0,240.0,240.0,58.0,0.951,163.0,0.0,85
OK,SC00001,Complete Strut,FCS,,487.0,164.0,18.0,469.0,923.0,923.0,175.0,2.869,163.5,0.0,290
OK,8346342RL,Complete Strut,FCS,,67.0,0.0,0.0,67.0,115.0,115.0,25.0,0.41,163.5,0.0,48
OK,1345760L,Complete Strut,FCS,,88.0,0.0,2.0,86.0,114.0,114.0,32.0,0.525,163.9,0.0,28
OK,1345481L,Complete Strut,FCS,,90.0,0.0,12.0,78.0,150.0,150.0,29.0,0.475,164.1,0.0,72
OK,1355173,Complete Strut,FCS,,76.0,0.0,6.0,70.0,114.0,114.0,26.0,0.426,164.2,0.0,44
OK,1333493L,Complete Strut,FCS,,435.0,236.0,23.0,412.0,769.0,769.0,153.0,2.508,164.3,0.0,121
OK,3345497,Complete Strut,FCS,,211.0,108.0,14.0,197.0,545.0,545.0,73.0,1.197,164.6,0.0,240
OK,341526,Shock,BARE,,27.0,0.0,0.0,27.0,25.0,25.0,10.0,0.164,164.7,12.2,0
OK,1345701R,Complete Strut,FCS,,30.0,0.0,3.0,27.0,52.0,52.0,10.0,0.164,164.7,0.0,25
OK,334076L,Strut,BARE,,28.0,0.0,1.0,27.0,87.0,87.0,10.0,0.164,164.7,0.0,60
OK,2333564R,Complete Strut,FCS,,191.0,0.0,10.0,181.0,336.0,336.0,67.0,1.098,164.8,0.0,155
OK,2333508R,Complete Strut,FCS,,697.0,179.0,46.0,651.0,960.0,960.0,241.0,3.951,164.8,0.0,130
OK,346215,Shock,BARE,,428.0,300.0,17.0,411.0,1063.0,1063.0,152.0,2.492,164.9,0.0,352
OK,1334097R,Complete Strut,FCS,,257.0,160.0,27.0,230.0,555.0,555.0,85.0,1.393,165.1,0.0,165
OK,5335576,Complete Strut,FCS,,292.0,131.0,40.0,252.0,551.0,551.0,93.0,1.525,165.3,0.0,168
OK,346660,Shock,BARE,,256.0,30.0,4.0,252.0,436.0,436.0,93.0,1.525,165.3,0.0,154
OK,1334051R,Complete Strut,FCS,,856.0,80.0,81.0,775.0,1756.0,1756.0,286.0,4.689,165.3,0.0,901
OK,1334308L,Complete Strut,FCS,,248.0,0.0,23.0,225.0,604.0,604.0,83.0,1.361,165.4,0.0,379
OK,2345798R,Complete Strut,FCS,,80.0,24.0,4.0,76.0,128.0,128.0,28.0,0.459,165.6,0.0,28
OK,331748L,Strut,BARE,,21.0,0.0,2.0,19.0,44.0,44.0,7.0,0.115,165.6,0.0,25
OK,2333823R,Complete Strut,FCS,,42.0,0.0,4.0,38.0,73.0,73.0,14.0,0.23,165.6,0.0,35
OK,SC00045,Complete Strut,FCS,,81.0,0.0,5.0,76.0,121.0,121.0,28.0,0.459,165.6,0.0,45
OK,8346257,Complete Strut,FCS,,19.0,0.0,0.0,19.0,17.0,17.0,7.0,0.115,165.6,17.4,0
OK,87025,Lift Support,CLIFT SUPPORT,,49.0,0.0,0.0,49.0,101.0,101.0,18.0,0.295,166.1,0.0,52
OK,341587,Shock,BARE,,702.0,190.0,26.0,676.0,1238.0,1238.0,248.0,4.066,166.3,0.0,372
OK,331825R,Strut,BARE,,32.0,72.0,2.0,30.0,84.0,84.0,11.0,0.18,166.4,0.0,0
OK,333818R,Strut,BARE,,32.0,0.0,2.0,30.0,63.0,63.0,11.0,0.18,166.4,0.0,33
OK,Q4036,Air Spring,Air Suspension,,60.0,0.0,0.0,60.0,85.0,85.0,22.0,0.361,166.4,0.0,25
OK,226331,Shock,BARE,,32.0,26.0,2.0,30.0,49.0,49.0,11.0,0.18,166.4,0.0,0
OK,1332342L,Complete Strut,FCS,,151.0,68.0,9.0,142.0,246.0,246.0,52.0,0.852,166.6,0.0,36
OK,342508,Shock,BARE,,909.0,0.0,29.0,880.0,1571.0,1571.0,322.0,5.279,166.7,0.0,691
OK,1332345,Complete Strut,FCS,,73.0,0.0,10.0,63.0,125.0,125.0,23.0,0.377,167.1,0.0,62
OK,1333752R,Complete Strut,FCS,,159.0,19.0,22.0,137.0,286.0,286.0,50.0,0.82,167.1,0.0,130
OK,1331622R,Complete Strut,FCS,,363.0,161.0,34.0,329.0,754.0,754.0,120.0,1.967,167.2,0.0,264
OK,1333565L,Complete Strut,FCS,,1055.0,160.0,63.0,992.0,1494.0,1494.0,362.0,5.934,167.2,0.0,342
OK,2333716R,Complete Strut,FCS,,427.0,220.0,35.0,392.0,756.0,756.0,143.0,2.344,167.2,0.0,144
OK,1345476L,Complete Strut,FCS,,83.0,48.0,9.0,74.0,162.0,162.0,27.0,0.443,167.2,0.0,40
OK,2333365L,Complete Strut,FCS,,222.0,181.0,30.0,192.0,474.0,474.0,70.0,1.148,167.3,0.0,101
OK,333405,Strut,BARE,,103.0,40.0,7.0,96.0,174.0,174.0,35.0,0.574,167.3,0.0,38
OK,346456,Shock,BARE,,285.0,160.0,8.0,277.0,537.0,537.0,101.0,1.656,167.3,0.0,100
OK,1333981L,Complete Strut,FCS,,23.0,0.0,1.0,22.0,36.0,36.0,8.0,0.131,167.8,0.0,14
OK,226314,Shock,BARE,,216.0,134.0,15.0,201.0,441.0,441.0,73.0,1.197,168.0,0.0,106
OK,86255,Lift Support,CLIFT SUPPORT,,117.0,0.0,4.0,113.0,161.0,161.0,41.0,0.672,168.1,0.0,48
OK,86164,Lift Support,CLIFT SUPPORT,,306.0,0.0,22.0,284.0,554.0,554.0,103.0,1.689,168.2,0.0,270
OK,1333319L,Complete Strut,FCS,,278.0,167.0,24.0,254.0,569.0,569.0,92.0,1.508,168.4,0.0,148
OK,346555,Shock,BARE,,456.0,330.0,28.0,428.0,992.0,992.0,155.0,2.541,168.4,0.0,234
OK,1333440L,Complete Strut,FCS,,244.0,80.0,31.0,213.0,494.0,494.0,77.0,1.262,168.7,0.0,201
OK,1333365R,Complete Strut,FCS,,1654.0,1572.0,162.0,1492.0,2755.0,2755.0,539.0,8.836,168.9,0.0,0
OK,1336319R,Complete Strut,FCS,,37.0,0.0,1.0,36.0,56.0,56.0,13.0,0.213,168.9,0.0,20
OK,333569R,Strut,BARE,,41.0,0.0,5.0,36.0,65.0,65.0,13.0,0.213,168.9,0.0,29
OK,1337114L,Complete Strut,FCS,,37.0,0.0,1.0,36.0,48.0,48.0,13.0,0.213,168.9,0.0,12
OK,1336328,Complete Strut,FCS,,134.0,1990.0,1.0,133.0,329.0,329.0,48.0,0.787,169.0,0.0,0
OK,346375,Shock,BARE,,61.0,47.0,0.0,61.0,82.0,82.0,22.0,0.361,169.1,0.0,0
